eal,Trade Date,Settlement Date,Asset/Account,Description,Note,Type,Category,Fee,Quantity,Security,Amount (CAD),Original Currency Amount,Exchange Rate
672fa8adc88c949958492dda,4/25/24,4/25/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit Mateus Saar C1AdMVJs5fV9,,deposit,,,-,,1000,1000 CAD,1
672fa8adc88c949958492de0,4/25/24,4/25/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit Mateus Saar C1AbgdexBxjd,,deposit,,,-,,500,500 CAD,1
672fa8adc88c949958492de6,4/25/24,4/25/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 8226,,withdrawal,,,-,,-400,-400 CAD,1
672fa8adc88c949958492dec,4/25/24,4/25/24,RBC Online Banking (RBC Advantage Banking),Misc Payment MATEUS SAAR,,deposit,,,-,,999.34,999.34 CAD,1
672fa8ddc88c9499584936e2,4/25/24,4/25/24,RBC Online Banking (RBC Cash Back Mastercard),PAYMENT - THANK YOU / PAI,,deposit,,,-,,400,400 CAD,1
672fa8ddc88c9499584936d6,4/21/24,4/21/24,RBC Online Banking (RBC Cash Back Mastercard),APPLE.COM/BILL,,withdrawal,,,-,,-28.24,-28.24 CAD,1
672fa8ddc88c9499584936dc,4/21/24,4/21/24,RBC Online Banking (RBC Cash Back Mastercard),APPLE.COM/BILL,,withdrawal,,,-,,-4.51,-4.51 CAD,1
672fa8ddc88c9499584936d0,4/18/24,4/18/24,RBC Online Banking (RBC Cash Back Mastercard),HARVEYS HOME HEATING,,withdrawal,,,-,,-613.88,-613.88 CAD,1
672fa8adc88c949958492dce,4/17/24,4/17/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 4333,,withdrawal,,,-,,-500,-500 CAD,1
672fa8adc88c949958492dd4,4/17/24,4/17/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit Mateus Saar C1AtzThdsvBk,,deposit,,,-,,500,500 CAD,1
672fa8ddc88c9499584936ca,4/17/24,4/17/24,RBC Online Banking (RBC Cash Back Mastercard),PAYMENT - THANK YOU / PAI,,deposit,,,-,,500,500 CAD,1
672fa8adc88c949958492dc8,4/15/24,4/15/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 5542,,withdrawal,,,-,,-100,-100 CAD,1
672fa8ddc88c9499584936c4,4/15/24,4/15/24,RBC Online Banking (RBC Cash Back Mastercard),OVERLIMIT FEE,,withdrawal,,,-,,-29,-29 CAD,1
672fa8ddc88c9499584936be,4/13/24,4/13/24,RBC Online Banking (RBC Cash Back Mastercard),PAYMENT - THANK YOU / PAI,,deposit,,,-,,100,100 CAD,1
672fa8ddc88c9499584936b8,4/12/24,4/12/24,RBC Online Banking (RBC Cash Back Mastercard),CASH ADVANCE INTEREST,,withdrawal,,,-,,-0.08,-0.08 CAD,1
672fa8ddc88c9499584936b2,4/10/24,4/10/24,RBC Online Banking (RBC Cash Back Mastercard),TESLA SUPERCHARGER US,,withdrawal,,,-,,-6.27,-6.27 CAD,1
672fa8ddc88c9499584936ac,4/9/24,4/9/24,RBC Online Banking (RBC Cash Back Mastercard),Amazon.ca Prime Member,,withdrawal,,,-,,-11.49,-11.49 CAD,1
672fa8adc88c949958492dc2,4/8/24,4/8/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent 97 mayor payments K82W69,,withdrawal,,,-,,-950,-950 CAD,1
672fa8ddc88c9499584936a6,4/6/24,4/6/24,RBC Online Banking (RBC Cash Back Mastercard),Spotify P2B32B5CAB,,withdrawal,,,-,,-12.64,-12.64 CAD,1
672fa8adc88c949958492dbc,4/3/24,4/3/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit Mateus Saar C1AqcWZyNpeu,,deposit,,,-,,1000,1000 CAD,1
672fa8ddc88c9499584936a0,4/3/24,4/3/24,RBC Online Banking (RBC Cash Back Mastercard),GOOGLE *Google Storage,,withdrawal,,,-,,-4.51,-4.51 CAD,1
672fa8adc88c949958492d9e,4/2/24,4/2/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent 97 mayor payments GFFKXB,,withdrawal,,,-,,-1190,-1190 CAD,1
672fa8adc88c949958492da4,4/2/24,4/2/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent 97 mayor payments UTY85M,,withdrawal,,,-,,-1050,-1050 CAD,1
672fa8adc88c949958492daa,4/2/24,4/2/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit Mateus Saar C1Ajf4qcVXPk,,deposit,,,-,,427.8,427.8 CAD,1
672fa8adc88c949958492db0,4/2/24,4/2/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 7518,,withdrawal,,,-,,-400,-400 CAD,1
672fa8adc88c949958492db6,4/2/24,4/2/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit MAYOWA DEBORAH OLUKUNLE C1A6vfeCTVZV,,deposit,,,-,,475,475 CAD,1
672fa8ddc88c949958493688,4/2/24,4/2/24,RBC Online Banking (RBC Cash Back Mastercard),Tesla Motors Canada UL,,withdrawal,,,-,,-15.81,-15.81 CAD,1
672fa8ddc88c94995849368e,4/2/24,4/2/24,RBC Online Banking (RBC Cash Back Mastercard),PAYMENT - THANK YOU / PAI,,deposit,,,-,,400,400 CAD,1
672fa8ddc88c949958493694,4/2/24,4/2/24,RBC Online Banking (RBC Cash Back Mastercard),HARVEYS HOME HEATING,,withdrawal,,,-,,-427.8,-427.8 CAD,1
672fa8ddc88c94995849369a,4/2/24,4/2/24,RBC Online Banking (RBC Cash Back Mastercard),Subway 61603,,withdrawal,,,-,,-51.79,-51.79 CAD,1
672fa8adc88c949958492d7a,4/1/24,4/1/24,RBC Online Banking (RBC Advantage Banking),Loan payment,,withdrawal,,,-,,-857.93,-857.93 CAD,1
672fa8adc88c949958492d80,4/1/24,4/1/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 7005,,withdrawal,,,-,,-500,-500 CAD,1
672fa8adc88c949958492d86,4/1/24,4/1/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent Kristof NRZDQ4,,withdrawal,,,-,,-50,-50 CAD,1
672fa8adc88c949958492d8c,4/1/24,4/1/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 2015,,withdrawal,,,-,,-500,-500 CAD,1
672fa8adc88c949958492d92,4/1/24,4/1/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit DANIKA MCNEILL C1AtrGazf3u3,,deposit,,,-,,475,475 CAD,1
672fa8adc88c949958492d98,4/1/24,4/1/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit MRIDUL MISRA C1Ap6uxThBxV,,deposit,,,-,,1050,1050 CAD,1
672fa8ddc88c949958493670,4/1/24,4/1/24,RBC Online Banking (RBC Cash Back Mastercard),CMSVEND*CV AUSTIN,,withdrawal,,,-,,-5.97,-5.97 CAD,1
672fa8ddc88c949958493676,4/1/24,4/1/24,RBC Online Banking (RBC Cash Back Mastercard),CSC SERVICEWORK,,withdrawal,,,-,,-3.48,-3.48 CAD,1
672fa8ddc88c94995849367c,4/1/24,4/1/24,RBC Online Banking (RBC Cash Back Mastercard),HARVEYS HOME HEATING,,withdrawal,,,-,,-25.24,-25.24 CAD,1
672fa8ddc88c949958493682,4/1/24,4/1/24,RBC Online Banking (RBC Cash Back Mastercard),SECURITY NATIONAL INSU,,withdrawal,,,-,,-315.5,-315.5 CAD,1
672fa8ddc88c94995849364c,3/30/24,3/30/24,RBC Online Banking (RBC Cash Back Mastercard),SIXFLAGS FT SAN ANTOTX,,withdrawal,,,-,,-8.99,-8.99 CAD,1
672fa8ddc88c949958493652,3/30/24,3/30/24,RBC Online Banking (RBC Cash Back Mastercard),PAYMENT - THANK YOU / PAI,,deposit,,,-,,500,500 CAD,1
672fa8ddc88c949958493658,3/30/24,3/30/24,RBC Online Banking (RBC Cash Back Mastercard),SIXFLAGS FT SAN ANTOTX,,withdrawal,,,-,,-192.62,-192.62 CAD,1
672fa8ddc88c94995849365e,3/30/24,3/30/24,RBC Online Banking (RBC Cash Back Mastercard),BASKIN #344164 Q35,,withdrawal,,,-,,-25.95,-25.95 CAD,1
672fa8ddc88c949958493664,3/30/24,3/30/24,RBC Online Banking (RBC Cash Back Mastercard),SIXFLAGS FT SAN ANTOTX,,withdrawal,,,-,,-33.07,-33.07 CAD,1
672fa8ddc88c94995849366a,3/30/24,3/30/24,RBC Online Banking (RBC Cash Back Mastercard),SIXFLAGS FT SAN ANTOTX,,withdrawal,,,-,,-55.67,-55.67 CAD,1
672fa8ddc88c949958493640,3/29/24,3/29/24,RBC Online Banking (RBC Cash Back Mastercard),PAYMENT - THANK YOU / PAI,,deposit,,,-,,500,500 CAD,1
672fa8ddc88c949958493646,3/29/24,3/29/24,RBC Online Banking (RBC Cash Back Mastercard),TST* MUSE FUSION SUSHI,,withdrawal,,,-,,-91.23,-91.23 CAD,1
672fa8adc88c949958492d74,3/28/24,3/28/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit HELEN GEBREHIWET GEBREZGI 69cd0ae949454d8cb50318fd4fc5ecca,,deposit,,,-,,1190,1190 CAD,1
672fa8ddc88c94995849363a,3/28/24,3/28/24,RBC Online Banking (RBC Cash Back Mastercard),APPLE.COM/BILL,,withdrawal,,,-,,-4.51,-4.51 CAD,1
672fa8adc88c949958492d6e,3/27/24,3/27/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 9659,,withdrawal,,,-,,-727.11,-727.11 CAD,1
672fa8ddc88c949958493634,3/27/24,3/27/24,RBC Online Banking (RBC Cash Back Mastercard),CMSVEND*CV AUSTIN,,withdrawal,,,-,,-5.57,-5.57 CAD,1
672fa8adc88c949958492d62,3/26/24,3/26/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit Mateus Saar C1AVtGSGkUyE,,deposit,,,-,,727.11,727.11 CAD,1
672fa8adc88c949958492d68,3/26/24,3/26/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit Mateus Saar C1AfhUdUchYU,,deposit,,,-,,1000,1000 CAD,1
672fa8ddc88c94995849361c,3/26/24,3/26/24,RBC Online Banking (RBC Cash Back Mastercard),CONV FEE MUN,,withdrawal,,,-,,-17,-17 CAD,1
672fa8ddc88c949958493622,3/26/24,3/26/24,RBC Online Banking (RBC Cash Back Mastercard),MUN STUDENT REGISTRATI,,withdrawal,,,-,,-680,-680 CAD,1
672fa8ddc88c949958493628,3/26/24,3/26/24,RBC Online Banking (RBC Cash Back Mastercard),PAYMENT - THANK YOU / PAI,,deposit,,,-,,727.11,727.11 CAD,1
672fa8ddc88c94995849362e,3/26/24,3/26/24,RBC Online Banking (RBC Cash Back Mastercard),HARVEYS HOME HEATING,,withdrawal,,,-,,-727.11,-727.11 CAD,1
672fa8adc88c949958492d50,3/25/24,3/25/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 8028,,withdrawal,,,-,,-250,-250 CAD,1
672fa8adc88c949958492d56,3/25/24,3/25/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 8870,,withdrawal,,,-,,-200,-200 CAD,1
672fa8adc88c949958492d5c,3/25/24,3/25/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 0237,,withdrawal,,,-,,-200,-200 CAD,1
672fa8dcc88c949958493604,3/25/24,3/25/24,RBC Online Banking (RBC Cash Back Mastercard),PAYMENT - THANK YOU / PAI,,deposit,,,-,,200,200 CAD,1
672fa8dcc88c94995849360a,3/25/24,3/25/24,RBC Online Banking (RBC Cash Back Mastercard),PAYMENT - THANK YOU / PAI,,deposit,,,-,,250,250 CAD,1
672fa8ddc88c949958493610,3/25/24,3/25/24,RBC Online Banking (RBC Cash Back Mastercard),PAYMENT - THANK YOU / PAI,,deposit,,,-,,200,200 CAD,1
672fa8ddc88c949958493616,3/25/24,3/25/24,RBC Online Banking (RBC Cash Back Mastercard),365 MARKET FP,,withdrawal,,,-,,-17.5,-17.5 CAD,1
672fa8dcc88c9499584935fe,3/24/24,3/24/24,RBC Online Banking (RBC Cash Back Mastercard),DOMINOS 8081,,withdrawal,,,-,,-37.86,-37.86 CAD,1
672fa8dcc88c9499584935ec,3/22/24,3/22/24,RBC Online Banking (RBC Cash Back Mastercard),DOMINOS 8081,,withdrawal,,,-,,-43.54,-43.54 CAD,1
672fa8dcc88c9499584935f2,3/22/24,3/22/24,RBC Online Banking (RBC Cash Back Mastercard),365 MARKET FP,,withdrawal,,,-,,-9.78,-9.78 CAD,1
672fa8dcc88c9499584935f8,3/22/24,3/22/24,RBC Online Banking (RBC Cash Back Mastercard),365 MARKET FP,,withdrawal,,,-,,-5.95,-5.95 CAD,1
672fa8dcc88c9499584935da,3/21/24,3/21/24,RBC Online Banking (RBC Cash Back Mastercard),UBER   EATS,,withdrawal,,,-,,-37.37,-37.37 CAD,1
672fa8dcc88c9499584935e0,3/21/24,3/21/24,RBC Online Banking (RBC Cash Back Mastercard),APPLE.COM/BILL,,withdrawal,,,-,,-28.24,-28.24 CAD,1
672fa8dcc88c9499584935e6,3/21/24,3/21/24,RBC Online Banking (RBC Cash Back Mastercard),Subway 61603,,withdrawal,,,-,,-20.94,-20.94 CAD,1
672fa8dcc88c9499584935d4,3/20/24,3/20/24,RBC Online Banking (RBC Cash Back Mastercard),365 MARKET FP,,withdrawal,,,-,,-20.26,-20.26 CAD,1
672fa8dcc88c9499584935ce,3/19/24,3/19/24,RBC Online Banking (RBC Cash Back Mastercard),Subway 61603,,withdrawal,,,-,,-20.48,-20.48 CAD,1
672fa8adc88c949958492d4a,3/18/24,3/18/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 4285,,withdrawal,,,-,,-500,-500 CAD,1
672fa8dcc88c9499584935c2,3/18/24,3/18/24,RBC Online Banking (RBC Cash Back Mastercard),UBER   EATS,,withdrawal,,,-,,-40.14,-40.14 CAD,1
672fa8dcc88c9499584935c8,3/18/24,3/18/24,RBC Online Banking (RBC Cash Back Mastercard),Subway 61603,,withdrawal,,,-,,-20.48,-20.48 CAD,1
672fa8dcc88c9499584935b6,3/17/24,3/17/24,RBC Online Banking (RBC Cash Back Mastercard),CHIPOTLE 2330,,withdrawal,,,-,,-13.9,-13.9 CAD,1
672fa8dcc88c9499584935bc,3/17/24,3/17/24,RBC Online Banking (RBC Cash Back Mastercard),BASKIN #338708 Q35,,withdrawal,,,-,,-20.72,-20.72 CAD,1
672fa8dcc88c94995849358c,3/16/24,3/16/24,RBC Online Banking (RBC Cash Back Mastercard),STARBUCKS STORE 20458,,withdrawal,,,-,,-19.92,-19.92 CAD,1
672fa8dcc88c949958493592,3/16/24,3/16/24,RBC Online Banking (RBC Cash Back Mastercard),STARBUCKS STORE 20458,,withdrawal,,,-,,-21.39,-21.39 CAD,1
672fa8dcc88c949958493598,3/16/24,3/16/24,RBC Online Banking (RBC Cash Back Mastercard),PAYMENT - THANK YOU / PAI,,deposit,,,-,,500,500 CAD,1
672fa8dcc88c94995849359e,3/16/24,3/16/24,RBC Online Banking (RBC Cash Back Mastercard),APPLE.COM/BILL,,withdrawal,,,-,,-4.51,-4.51 CAD,1
672fa8dcc88c9499584935a4,3/16/24,3/16/24,RBC Online Banking (RBC Cash Back Mastercard),TARGET        00022889,,withdrawal,,,-,,-137.65,-137.65 CAD,1
672fa8dcc88c9499584935aa,3/16/24,3/16/24,RBC Online Banking (RBC Cash Back Mastercard),TARGET        00022889,,withdrawal,,,-,,-144.91,-144.91 CAD,1
672fa8dcc88c9499584935b0,3/16/24,3/16/24,RBC Online Banking (RBC Cash Back Mastercard),STARBUCKS STORE 06388,,withdrawal,,,-,,-11.65,-11.65 CAD,1
672fa8dcc88c949958493580,3/15/24,3/15/24,RBC Online Banking (RBC Cash Back Mastercard),JACK IN THE BOX 0904,,withdrawal,,,-,,-13.53,-13.53 CAD,1
672fa8dcc88c949958493586,3/15/24,3/15/24,RBC Online Banking (RBC Cash Back Mastercard),365 MARKET FP,,withdrawal,,,-,,-15.29,-15.29 CAD,1
672fa8adc88c949958492d44,3/14/24,3/14/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 0254,,withdrawal,,,-,,-500,-500 CAD,1
672fa8dcc88c949958493574,3/14/24,3/14/24,RBC Online Banking (RBC Cash Back Mastercard),PAYMENT - THANK YOU / PAI,,deposit,,,-,,500,500 CAD,1
672fa8dcc88c94995849357a,3/14/24,3/14/24,RBC Online Banking (RBC Cash Back Mastercard),365 MARKET FP,,withdrawal,,,-,,-23.73,-23.73 CAD,1
672fa8dcc88c94995849356e,3/13/24,3/13/24,RBC Online Banking (RBC Cash Back Mastercard),OVERLIMIT FEE,,withdrawal,,,-,,-29,-29 CAD,1
672fa8dcc88c949958493562,3/12/24,3/12/24,RBC Online Banking (RBC Cash Back Mastercard),CASH ADVANCE INTEREST,,withdrawal,,,-,,-0.15,-0.15 CAD,1
672fa8dcc88c949958493568,3/12/24,3/12/24,RBC Online Banking (RBC Cash Back Mastercard),STARBUCKS 14663,,withdrawal,,,-,,-10.01,-10.01 CAD,1
672fa8adc88c949958492d3e,3/11/24,3/11/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent shamar Q978EM,,withdrawal,,,-,,-43.74,-43.74 CAD,1
672fa8dcc88c94995849355c,3/11/24,3/11/24,RBC Online Banking (RBC Cash Back Mastercard),365 MARKET FP,,withdrawal,,,-,,-30.89,-30.89 CAD,1
672fa8dcc88c949958493538,3/10/24,3/10/24,RBC Online Banking (RBC Cash Back Mastercard),TESLA SERVICE US,,withdrawal,,,-,,-167.88,-167.88 CAD,1
672fa8dcc88c94995849353e,3/10/24,3/10/24,RBC Online Banking (RBC Cash Back Mastercard),TARGET        00000968,,withdrawal,,,-,,-53.81,-53.81 CAD,1
672fa8dcc88c949958493544,3/10/24,3/10/24,RBC Online Banking (RBC Cash Back Mastercard),TEXACO 0304708,,withdrawal,,,-,,-6.89,-6.89 CAD,1
672fa8dcc88c94995849354a,3/10/24,3/10/24,RBC Online Banking (RBC Cash Back Mastercard),LIME*RIDE COST,,withdrawal,,,-,,-23.3,-23.3 CAD,1
672fa8dcc88c949958493550,3/10/24,3/10/24,RBC Online Banking (RBC Cash Back Mastercard),LIME*RIDE COST,,withdrawal,,,-,,-23.3,-23.3 CAD,1
672fa8dcc88c949958493556,3/10/24,3/10/24,RBC Online Banking (RBC Cash Back Mastercard),STARBUCKS STORE 20588,,withdrawal,,,-,,-14.4,-14.4 CAD,1
672fa8dbc88c949958493526,3/9/24,3/9/24,RBC Online Banking (RBC Cash Back Mastercard),Amazon.ca Prime Member,,withdrawal,,,-,,-11.49,-11.49 CAD,1
672fa8dcc88c94995849352c,3/9/24,3/9/24,RBC Online Banking (RBC Cash Back Mastercard),TST* AMY'S ICE CREAMS,,withdrawal,,,-,,-23.76,-23.76 CAD,1
672fa8dcc88c949958493532,3/9/24,3/9/24,RBC Online Banking (RBC Cash Back Mastercard),CHIPOTLE 2330,,withdrawal,,,-,,-28.49,-28.49 CAD,1
672fa8adc88c949958492d32,3/8/24,3/8/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit RORY OREGAN C1AEngAptCqT,,deposit,,,-,,650,650 CAD,1
672fa8adc88c949958492d38,3/8/24,3/8/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent shamar F7MJSB,,withdrawal,,,-,,-250,-250 CAD,1
672fa8dbc88c949958493520,3/8/24,3/8/24,RBC Online Banking (RBC Cash Back Mastercard),TST* LUCKY ROBOT JAPAN,,withdrawal,,,-,,-185.82,-185.82 CAD,1
672fa8dbc88c94995849350e,3/7/24,3/7/24,RBC Online Banking (RBC Cash Back Mastercard),71 BISHOPS CUT & COLOR,,withdrawal,,,-,,-57.2,-57.2 CAD,1
672fa8dbc88c949958493514,3/7/24,3/7/24,RBC Online Banking (RBC Cash Back Mastercard),ASANA.COM,,withdrawal,,,-,,-62.07,-62.07 CAD,1
672fa8dbc88c94995849351a,3/7/24,3/7/24,RBC Online Banking (RBC Cash Back Mastercard),MOD PIZZA SOUTH SHORE,,withdrawal,,,-,,-50.97,-50.97 CAD,1
672fa8acc88c949958492d2c,3/6/24,3/6/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 6012,,withdrawal,,,-,,-1000,-1000 CAD,1
672fa8acc88c949958492d20,3/5/24,3/5/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent shamar MT32UV,,withdrawal,,,-,,-5,-5 CAD,1
672fa8acc88c949958492d26,3/5/24,3/5/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 1776,,withdrawal,,,-,,-500,-500 CAD,1
672fa8acc88c949958492cf6,3/4/24,3/4/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent 97 mayor payments 5J3NJ7,,withdrawal,,,-,,-1050,-1050 CAD,1
672fa8acc88c949958492cfc,3/4/24,3/4/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit Mateus Saar C1AGjSsnmJU8,,deposit,,,-,,509.68,509.68 CAD,1
672fa8acc88c949958492d02,3/4/24,3/4/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit Mateus Saar C1A582sbJTjY,,deposit,,,-,,1000,1000 CAD,1
672fa8acc88c949958492d08,3/4/24,3/4/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent 97 mayor payments 6S222T,,withdrawal,,,-,,-1190,-1190 CAD,1
672fa8acc88c949958492d0e,3/4/24,3/4/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent 97 mayor payments WY9VXL,,withdrawal,,,-,,-950,-950 CAD,1
672fa8acc88c949958492d14,3/4/24,3/4/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit Mateus Saar C1AKm56CpZKw,,deposit,,,-,,624.32,624.32 CAD,1
672fa8acc88c949958492d1a,3/4/24,3/4/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit Mateus Saar C1AW7kfGMjjS,,deposit,,,-,,750,750 CAD,1
672fa8acc88c949958492cd8,3/1/24,3/1/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent shamar WGYHJC,,withdrawal,,,-,,-750,-750 CAD,1
672fa8acc88c949958492cde,3/1/24,3/1/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit HELEN GEBREHIWET GEBREZGI 7ef65886c8f345f4bcd5b9a85c54b783,,deposit,,,-,,1190,1190 CAD,1
672fa8acc88c949958492ce4,3/1/24,3/1/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 5812,,withdrawal,,,-,,-1000,-1000 CAD,1
672fa8acc88c949958492cea,3/1/24,3/1/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit MRIDUL MISRA C1ADfCyrx8zR,,deposit,,,-,,1050,1050 CAD,1
672fa8acc88c949958492cf0,3/1/24,3/1/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 4368,,withdrawal,,,-,,-500,-500 CAD,1
672fa8acc88c949958492cc6,2/29/24,2/29/24,RBC Online Banking (RBC Advantage Banking),Loan payment,,withdrawal,,,-,,-857.93,-857.93 CAD,1
672fa8acc88c949958492ccc,2/29/24,2/29/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit DANIKA MCNEILL C1ANRdRqxf3t,,deposit,,,-,,475,475 CAD,1
672fa8acc88c949958492cd2,2/29/24,2/29/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit MAYOWA DEBORAH OLUKUNLE C1ApwPMsyzdv,,deposit,,,-,,475,475 CAD,1
672fa8acc88c949958492cc0,2/28/24,2/28/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit MARKUS WENZEL C1APNtXN93wH,,deposit,,,-,,140,140 CAD,1
672fa8acc88c949958492cba,2/19/24,2/19/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent shamar QD6G2U,,withdrawal,,,-,,-99.99,-99.99 CAD,1
672fa8acc88c949958492ca8,2/14/24,2/14/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 5421,,withdrawal,,,-,,-2262.44,-2262.44 CAD,1
672fa8acc88c949958492cae,2/14/24,2/14/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit ATHANASIA  FILNTISSIS C1AdqGhCKGWh,,deposit,,,-,,72,72 CAD,1
672fa8acc88c949958492cb4,2/14/24,2/14/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 5316,,withdrawal,,,-,,-500,-500 CAD,1
672fa8acc88c949958492ca2,2/13/24,2/13/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit KOKO H SAAR C1Av3jYSXZ8a,,deposit,,,-,,200,200 CAD,1
672fa8acc88c949958492c9c,2/12/24,2/12/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 9091,,withdrawal,,,-,,-250,-250 CAD,1
672fa8acc88c949958492c96,2/6/24,2/6/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 7653,,withdrawal,,,-,,-500,-500 CAD,1
672fa8acc88c949958492c66,2/2/24,2/2/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent 97 mayor payments 9ZAJZH,,withdrawal,,,-,,-1050,-1050 CAD,1
672fa8acc88c949958492c6c,2/2/24,2/2/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent kirti WK7WQ5,,withdrawal,,,-,,-161.26,-161.26 CAD,1
672fa8acc88c949958492c72,2/2/24,2/2/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit DANIKA MCNEILL C1AxZnNt2GkE,,deposit,,,-,,475,475 CAD,1
672fa8acc88c949958492c78,2/2/24,2/2/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent 97 mayor payments EVK3T7,,withdrawal,,,-,,-475,-475 CAD,1
672fa8acc88c949958492c7e,2/2/24,2/2/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent 97 mayor payments SQLHY3,,withdrawal,,,-,,-475,-475 CAD,1
672fa8acc88c949958492c84,2/2/24,2/2/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit HELEN GEBREHIWET GEBREZGI b3834b98421f4981b11a1f0caa1a2b81,,deposit,,,-,,1190,1190 CAD,1
672fa8acc88c949958492c8a,2/2/24,2/2/24,RBC Online Banking (RBC Advantage Banking),e-Transfer sent 97 mayor payments HTCHCA,,withdrawal,,,-,,-1190,-1190 CAD,1
672fa8acc88c949958492c90,2/2/24,2/2/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit Mateus Saar C1AjpUYQZ4aJ,,deposit,,,-,,1000,1000 CAD,1
672fa8acc88c949958492c54,2/1/24,2/1/24,RBC Online Banking (RBC Advantage Banking),Online Banking transfer - 2402,,withdrawal,,,-,,-2000,-2000 CAD,1
672fa8acc88c949958492c5a,2/1/24,2/1/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit DANIKA MCNEILL C1AyAd7UTRnd,,deposit,,,-,,475,475 CAD,1
672fa8acc88c949958492c60,2/1/24,2/1/24,RBC Online Banking (RBC Advantage Banking),e-Transfer - Autodeposit MRIDUL MISRA C1APqRURXH4R,,deposit,,,-,,1050,1050 CAD,1
672fa8acc88c949958492c4e,1/31/24,1/31/24,RBC Online Banking (RBC Advantage Banking),Loan payment,,withdrawal,,,-,,-857.93,-857.93 CAD,1
672fa8acc88c949958492c3c,1/29/24,1/29/24,RBC Online Banking (RBC Advantage Banking),PLUS - SC -0459,,withdrawal,,,-,,-3,-3 CAD,1
672fa8acc88c949958492c42,1/29/24,1/29/24,RBC Online Banking (RBC Advantage Banking),ATM withdrawal - PLUS0459,,withdrawal,,,-,,-161.45,-161.45 CAD,1
